Temperature (K)	Field (Oe)	Capacitance (F)	Resistance (Ohm)
150.13409423828125	2800	1.00799e-07	3094090.0
150.13409423828125	2900	1.01499e-07	3095080.0
150.13409423828125	3000	1.00908e-07	3093510.0
150.13409423828125	3100	1.01108e-07	3099970.0
150.13409423828125	3200	1.00908e-07	3093170.0
150.13409423828125	3300	1.01238e-07	3097980.0
150.13409423828125	3400	1.01108e-07	3092390.0
150.13409423828125	3500	1.00478e-07	3094540.0
150.13409423828125	3600	1.00386e-07	3093150.0
150.13409423828125	3700	1.01572e-07	3090820.0
150.13409423828125	3800	1.00133e-07	3090400.0
150.13409423828125	3900	1.01384e-07	3087120.0
150.13409423828125	4000	1.00833e-07	3088150.0
150.13409423828125	4100	9.96758e-08	3085500.0
150.13409423828125	4200	1.02141e-07	3080870.0
150.13409423828125	4300	1.00163e-07	3083090.0
150.13409423828125	4400	1.01353e-07	3091090.0
150.13409423828125	4500	1.01252e-07	3085230.0
150.13409423828125	4600	1.01956e-07	3084890.0
150.13409423828125	4700	1.00571e-07	3084050.0
150.13409423828125	4800	1.01663e-07	3086660.0
150.13409423828125	4900	1.01014e-07	3087630.0
150.13409423828125	5000	1.01898e-07	3084280.0
150.13409423828125	5000	1.00875e-07	3092080.0
150.13409423828125	4900	1.00914e-07	3090950.0
150.13409423828125	4800	1.00231e-07	3092180.0
150.13409423828125	4700	1.01444e-07	3086170.0
150.13409423828125	4600	1.01762e-07	3092650.0
150.13409423828125	4500	1.01861e-07	3087530.0
150.13409423828125	4400	1.01943e-07	3087020.0
150.13409423828125	4300	1.0148e-07	3083690.0
150.13409423828125	4200	1.01223e-07	3092070.0
150.13409423828125	4100	1.01344e-07	3085810.0
150.13409423828125	4000	1.01904e-07	3092050.0
150.13409423828125	3900	9.98573e-08	3094810.0
150.13409423828125	3800	1.00872e-07	3090750.0
150.13409423828125	3700	1.01448e-07	3096630.0
150.13409423828125	3600	9.94269e-08	3095390.0
150.13409423828125	3500	1.00389e-07	3095390.0
150.13409423828125	3400	1.00557e-07	3091300.0
150.13409423828125	3300	1.01083e-07	3098690.0
150.13409423828125	3200	9.96749e-08	3099780.0
150.13409423828125	3100	1.00152e-07	3099580.0
150.13409423828125	3000	9.9746e-08	3098710.0
150.13409423828125	2900	9.96455e-08	3098960.0
150.13409423828125	2800	9.8475e-08	3098110.0
150.13409423828125	2700	9.95879e-08	3099780.0
150.13409423828125	2600	9.93355e-08	3100840.0
150.13409423828125	2500	9.90231e-08	3105730.0
150.13409423828125	2400	9.92301e-08	3106290.0
150.13409423828125	2300	9.93585e-08	3105980.0
150.13409423828125	2200	1.00552e-07	3102050.0
150.13409423828125	2100	1.01524e-07	3098030.0
150.13409423828125	2000	9.92291e-08	3102900.0
150.13409423828125	1900	9.96527e-08	3105230.0
150.13409423828125	1800	1.01449e-07	3110130.0
150.13409423828125	1700	9.91541e-08	3109700.0
150.13409423828125	1600	9.94945e-08	3108220.0
150.13409423828125	1500	9.97482e-08	3106220.0
150.13409423828125	1400	1.00641e-07	3109120.0
150.13409423828125	1300	9.82365e-08	3106990.0
150.13409423828125	1200	9.8734e-08	3109310.0
150.13409423828125	1100	1.00858e-07	3112290.0
150.13409423828125	1000	9.86467e-08	3109440.0
150.13409423828125	900	9.91028e-08	3115050.0
150.13409423828125	800	9.97366e-08	3115570.0
150.13409423828125	700	9.89621e-08	3110880.0
150.13409423828125	600	9.83418e-08	3109630.0
150.13409423828125	500	9.93995e-08	3112270.0
150.13409423828125	400	9.83973e-08	3112890.0
150.13409423828125	300	1.00475e-07	3114390.0
150.13409423828125	200	9.93074e-08	3112990.0
150.13409423828125	100	9.86219e-08	3109980.0
150.13409423828125	0	9.75957e-08	3114590.0
150.13409423828125	-100	9.74881e-08	3112780.0
150.13409423828125	-200	1.00491e-07	3113640.0
150.13409423828125	-300	9.9831e-08	3112060.0
150.13409423828125	-400	1.001e-07	3108050.0
150.13409423828125	-500	9.91646e-08	3106670.0
150.13409423828125	-600	9.83356e-08	3107760.0
150.13409423828125	-700	9.96746e-08	3100740.0
150.13409423828125	-800	9.9736e-08	3104620.0
150.13409423828125	-900	9.94985e-08	3107080.0
150.13409423828125	-1000	9.96773e-08	3104740.0
150.13409423828125	-1100	1.00396e-07	3101250.0
150.13409423828125	-1200	1.00718e-07	3100670.0
150.13409423828125	-1300	9.98365e-08	3099430.0
150.13409423828125	-1400	1.01622e-07	3100490.0
150.13409423828125	-1500	9.91862e-08	3101190.0
150.13409423828125	-1600	9.92335e-08	3104080.0
150.13409423828125	-1700	9.84051e-08	3101700.0
150.13409423828125	-1800	9.91699e-08	3103310.0
150.13409423828125	-1900	9.98109e-08	3104960.0
150.13409423828125	-2000	1.01467e-07	3099850.0
150.13409423828125	-2100	1.00864e-07	3106480.0
150.13409423828125	-2200	9.90434e-08	3100680.0
150.13409423828125	-2300	9.98176e-08	3100210.0
150.13409423828125	-2400	1.01592e-07	3103450.0
150.13409423828125	-2500	9.98874e-08	3101230.0
150.13409423828125	-2600	1.00493e-07	3091280.0
150.13409423828125	-2700	1.00836e-07	3095140.0
150.13409423828125	-2800	9.98268e-08	3096500.0
150.13409423828125	-2900	1.0166e-07	3098010.0
150.13409423828125	-3000	9.87686e-08	3099250.0
150.13409423828125	-3100	1.001e-07	3096370.0
150.13409423828125	-3200	1.02317e-07	3104720.0
150.13409423828125	-3300	1.01173e-07	3100910.0
150.13409423828125	-3400	1.00616e-07	3099930.0
150.13409423828125	-3500	9.99594e-08	3100110.0
150.13409423828125	-3600	1.00503e-07	3090970.0
150.13409423828125	-3700	1.00459e-07	3086970.0
150.13409423828125	-3800	1.01381e-07	3094970.0
150.13409423828125	-3900	1.01517e-07	3095800.0
150.13409423828125	-4000	9.81949e-08	3093160.0
150.13409423828125	-4100	1.00602e-07	3090710.0
150.13409423828125	-4200	1.0004e-07	3090660.0
150.13409423828125	-4300	1.01232e-07	3092680.0
150.13409423828125	-4400	9.91477e-08	3087930.0
150.13409423828125	-4500	9.84346e-08	3093650.0
150.13409423828125	-4600	9.80154e-08	3093420.0
150.13409423828125	-4700	9.95747e-08	3089790.0
150.13409423828125	-4800	1.0041e-07	3089470.0
150.13409423828125	-4900	1.004e-07	3085200.0
150.13409423828125	-5000	1.00368e-07	3077490.0
