Temperature (K)	Field (Oe)	Capacitance (F)	Resistance (Ohm)
99.99946594238281	-5000	1.92111e-08	4432140.0
99.99946594238281	-5000	1.92175e-08	4425710.0
99.99946594238281	-4900	1.91294e-08	4437330.0
99.99946594238281	-4800	1.91049e-08	4440250.0
99.99946594238281	-4700	1.917e-08	4432030.0
99.99946594238281	-4600	1.90174e-08	4435200.0
99.99946594238281	-4500	1.90359e-08	4443900.0
99.99946594238281	-4400	1.91071e-08	4439540.0
99.99946594238281	-4300	1.89374e-08	4451620.0
99.99946594238281	-4200	1.89102e-08	4456600.0
99.99946594238281	-4100	1.89254e-08	4457600.0
99.99946594238281	-4000	1.88815e-08	4460040.0
99.99946594238281	-3900	1.89105e-08	4458010.0
99.99946594238281	-3800	1.88381e-08	4465250.0
99.99946594238281	-3700	1.88636e-08	4462810.0
99.99946594238281	-3600	1.89319e-08	4459810.0
99.99946594238281	-3500	1.8852e-08	4460830.0
99.99946594238281	-3400	1.8891e-08	4463370.0
99.99946594238281	-3300	1.88489e-08	4470960.0
99.99946594238281	-3200	1.87556e-08	4467930.0
99.99946594238281	-3100	1.87404e-08	4476160.0
99.99946594238281	-3000	1.87299e-08	4479510.0
99.99946594238281	-2900	1.86751e-08	4486700.0
99.99946594238281	-2800	1.8692e-08	4483170.0
99.99946594238281	-2700	1.85662e-08	4492330.0
99.99946594238281	-2600	1.86397e-08	4491680.0
99.99946594238281	-2500	1.85109e-08	4503540.0
99.99946594238281	-2400	1.85346e-08	4504710.0
99.99946594238281	-2300	1.84659e-08	4503130.0
99.99946594238281	-2200	1.84406e-08	4506270.0
99.99946594238281	-2100	1.84144e-08	4516330.0
99.99946594238281	-2000	1.84152e-08	4516410.0
99.99946594238281	-1900	1.84666e-08	4520590.0
99.99946594238281	-1800	1.83834e-08	4527020.0
99.99946594238281	-1700	1.82955e-08	4526930.0
99.99946594238281	-1600	1.82475e-08	4535800.0
99.99946594238281	-1500	1.82834e-08	4532310.0
99.99946594238281	-1400	1.82412e-08	4536430.0
99.99946594238281	-1300	1.8183e-08	4539120.0
99.99946594238281	-1200	1.81432e-08	4550100.0
99.99946594238281	-1100	1.81192e-08	4551750.0
99.99946594238281	-1000	1.81319e-08	4543100.0
99.99946594238281	-900	1.80985e-08	4552780.0
99.99946594238281	-800	1.80616e-08	4556630.0
99.99946594238281	-700	1.80043e-08	4561790.0
99.99946594238281	-600	1.81025e-08	4562620.0
99.99946594238281	-500	1.79746e-08	4562550.0
99.99946594238281	-400	1.8038e-08	4560000.0
99.99946594238281	-300	1.8001e-08	4563530.0
99.99946594238281	-200	1.80759e-08	4554990.0
99.99946594238281	-100	1.7896e-08	4567260.0
99.99946594238281	0	1.80694e-08	4558830.0
99.99946594238281	100	1.79612e-08	4568450.0
99.99946594238281	200	1.78765e-08	4576650.0
99.99946594238281	300	1.8025e-08	4562950.0
99.99946594238281	400	1.80523e-08	4560940.0
99.99946594238281	500	1.7962e-08	4564240.0
99.99946594238281	600	1.81147e-08	4560780.0
99.99946594238281	700	1.79947e-08	4558970.0
99.99946594238281	800	1.81092e-08	4549540.0
99.99946594238281	900	1.80028e-08	4556750.0
99.99946594238281	1000	1.81321e-08	4547300.0
99.99946594238281	1100	1.81669e-08	4543670.0
99.99946594238281	1200	1.82139e-08	4539710.0
99.99946594238281	1300	1.82755e-08	4540980.0
99.99946594238281	1400	1.81572e-08	4536380.0
99.99946594238281	1500	1.82853e-08	4536120.0
99.99946594238281	1600	1.82452e-08	4532980.0
99.99946594238281	1700	1.82924e-08	4533770.0
99.99946594238281	1800	1.83409e-08	4522670.0
99.99946594238281	1900	1.83829e-08	4516190.0
99.99946594238281	2000	1.83859e-08	4514140.0
99.99946594238281	2100	1.84025e-08	4513340.0
99.99946594238281	2200	1.85003e-08	4505200.0
99.99946594238281	2300	1.84925e-08	4504080.0
99.99946594238281	2400	1.85016e-08	4505110.0
99.99946594238281	2500	1.85286e-08	4500590.0
99.99946594238281	2600	1.85272e-08	4500810.0
99.99946594238281	2700	1.86665e-08	4488050.0
99.99946594238281	2800	1.85331e-08	4497930.0
99.99946594238281	2900	1.86123e-08	4487880.0
99.99946594238281	3000	1.85636e-08	4488420.0
99.99946594238281	3100	1.87764e-08	4476580.0
99.99946594238281	3200	1.86818e-08	4484210.0
99.99946594238281	3300	1.87198e-08	4477660.0
99.99946594238281	3400	1.87611e-08	4473950.0
99.99946594238281	3500	1.88229e-08	4470640.0
99.99946594238281	3600	1.87618e-08	4467090.0
99.99946594238281	3700	1.88318e-08	4467880.0
99.99946594238281	3800	1.89667e-08	4458190.0
99.99946594238281	3900	1.88384e-08	4464640.0
99.99946594238281	4000	1.8908e-08	4458520.0
99.99946594238281	4100	1.90033e-08	4443010.0
99.99946594238281	4200	1.89603e-08	4459200.0
99.99946594238281	4300	1.89273e-08	4456490.0
99.99946594238281	4400	1.90449e-08	4449310.0
99.99946594238281	4500	1.90296e-08	4440160.0
99.99946594238281	4600	1.90663e-08	4442410.0
99.99946594238281	4700	1.90822e-08	4438540.0
99.99946594238281	4800	1.90631e-08	4443850.0
99.99946594238281	4900	1.90586e-08	4442630.0
99.99946594238281	5000	1.91211e-08	4439280.0
99.99946594238281	5000	1.89611e-08	4445880.0
99.99946594238281	4900	1.91094e-08	4432370.0
99.99946594238281	4800	1.93087e-08	4425090.0
99.99946594238281	4700	1.90398e-08	4436050.0
99.99946594238281	4600	1.91328e-08	4439530.0
99.99946594238281	4500	1.90616e-08	4443450.0
99.99946594238281	4400	1.91112e-08	4439680.0
99.99946594238281	4300	1.90477e-08	4441870.0
99.99946594238281	4200	1.90298e-08	4445580.0
99.99946594238281	4100	1.90252e-08	4445060.0
99.99946594238281	4000	1.90017e-08	4451310.0
99.99946594238281	3900	1.89963e-08	4451920.0
99.99946594238281	3800	1.89829e-08	4451960.0
99.99946594238281	3700	1.89778e-08	4448260.0
99.99946594238281	3600	1.89001e-08	4462440.0
99.99946594238281	3500	1.89118e-08	4458130.0
99.99946594238281	3400	1.88473e-08	4467650.0
99.99946594238281	3300	1.87858e-08	4467390.0
99.99946594238281	3200	1.88407e-08	4467890.0
99.99946594238281	3100	1.88702e-08	4465490.0
99.99946594238281	3000	1.88167e-08	4473520.0
99.99946594238281	2900	1.86447e-08	4481230.0
99.99946594238281	2800	1.8773e-08	4472120.0
99.99946594238281	2700	1.87438e-08	4484450.0
99.99946594238281	2600	1.86365e-08	4491710.0
99.99946594238281	2500	1.86496e-08	4494160.0
99.99946594238281	2400	1.85196e-08	4501200.0
99.99946594238281	2300	1.84704e-08	4507680.0
99.99946594238281	2200	1.8365e-08	4513950.0
99.99946594238281	2100	1.85405e-08	4517410.0
99.99946594238281	2000	1.84991e-08	4511370.0
99.99946594238281	1900	1.83851e-08	4523830.0
99.99946594238281	1800	1.83222e-08	4521900.0
99.99946594238281	1700	1.83302e-08	4525770.0
99.99946594238281	1600	1.8248e-08	4532030.0
99.99946594238281	1500	1.83323e-08	4534640.0
99.99946594238281	1400	1.82309e-08	4538370.0
99.99946594238281	1300	1.81038e-08	4548170.0
99.99946594238281	1200	1.81524e-08	4545860.0
99.99946594238281	1100	1.81045e-08	4551620.0
99.99946594238281	1000	1.81325e-08	4553210.0
99.99946594238281	900	1.81898e-08	4543200.0
99.99946594238281	800	1.80907e-08	4556010.0
99.99946594238281	700	1.79333e-08	4558190.0
99.99946594238281	600	1.79669e-08	4558020.0
99.99946594238281	500	1.81637e-08	4550810.0
99.99946594238281	400	1.80971e-08	4556120.0
99.99946594238281	300	1.80644e-08	4556950.0
99.99946594238281	200	1.80108e-08	4561670.0
99.99946594238281	100	1.80273e-08	4561580.0
99.99946594238281	0	1.80355e-08	4559010.0
99.99946594238281	-100	1.80052e-08	4560690.0
99.99946594238281	-200	1.80507e-08	4566310.0
99.99946594238281	-300	1.80358e-08	4567910.0
99.99946594238281	-400	1.8157e-08	4556260.0
99.99946594238281	-500	1.80953e-08	4555630.0
99.99946594238281	-600	1.80417e-08	4564190.0
99.99946594238281	-700	1.80659e-08	4557230.0
99.99946594238281	-800	1.80587e-08	4558170.0
99.99946594238281	-900	1.80028e-08	4545760.0
99.99946594238281	-1000	1.82113e-08	4539560.0
99.99946594238281	-1100	1.82289e-08	4535870.0
99.99946594238281	-1200	1.82033e-08	4543150.0
99.99946594238281	-1300	1.82542e-08	4530160.0
99.99946594238281	-1400	1.82234e-08	4531130.0
99.99946594238281	-1500	1.84061e-08	4517260.0
99.99946594238281	-1600	1.83871e-08	4519610.0
99.99946594238281	-1700	1.84011e-08	4517530.0
99.99946594238281	-1800	1.83727e-08	4512320.0
99.99946594238281	-1900	1.85151e-08	4502630.0
99.99946594238281	-2000	1.86343e-08	4500450.0
99.99946594238281	-2100	1.85006e-08	4501020.0
99.99946594238281	-2200	1.85577e-08	4501690.0
99.99946594238281	-2300	1.86261e-08	4495070.0
99.99946594238281	-2400	1.85827e-08	4488940.0
99.99946594238281	-2500	1.85992e-08	4489280.0
99.99946594238281	-2600	1.87585e-08	4483530.0
99.99946594238281	-2700	1.86456e-08	4486150.0
99.99946594238281	-2800	1.86229e-08	4484190.0
99.99946594238281	-2900	1.88022e-08	4470090.0
99.99946594238281	-3000	1.87292e-08	4477370.0
99.99946594238281	-3100	1.88379e-08	4468560.0
99.99946594238281	-3200	1.88234e-08	4469990.0
99.99946594238281	-3300	1.88787e-08	4462220.0
99.99946594238281	-3400	1.89315e-08	4468820.0
99.99946594238281	-3500	1.88387e-08	4466810.0
99.99946594238281	-3600	1.88027e-08	4467690.0
99.99946594238281	-3700	1.89823e-08	4461480.0
99.99946594238281	-3800	1.88476e-08	4462770.0
99.99946594238281	-3900	1.88368e-08	4468200.0
99.99946594238281	-4000	1.88423e-08	4462020.0
99.99946594238281	-4100	1.8866e-08	4463040.0
99.99946594238281	-4200	1.90178e-08	4450590.0
99.99946594238281	-4300	1.89759e-08	4451370.0
99.99946594238281	-4400	1.89216e-08	4449380.0
99.99946594238281	-4500	1.90454e-08	4445030.0
99.99946594238281	-4600	1.90673e-08	4440930.0
99.99946594238281	-4700	1.9093e-08	4438980.0
99.99946594238281	-4800	1.88841e-08	4439100.0
99.99946594238281	-4900	1.89757e-08	4443580.0
99.99946594238281	-5000	1.9086e-08	4438140.0
