Temperature (K)	Field (Oe)	Capacitance (F)	Resistance (Ohm)
1.9997984170913696	-5000	8.67917e-11	18892500.0
1.9997984170913696	-5000	8.68914e-11	18653600.0
1.9997984170913696	-4900	8.61072e-11	18379400.0
1.9997984170913696	-4800	8.64785e-11	18125500.0
1.9997984170913696	-4700	8.66172e-11	18943100.0
1.9997984170913696	-4600	8.66648e-11	18479600.0
1.9997984170913696	-4500	8.65845e-11	18180900.0
1.9997984170913696	-4400	8.62946e-11	18050300.0
1.9997984170913696	-4300	8.68955e-11	18320700.0
1.9997984170913696	-4200	8.62169e-11	18245900.0
1.9997984170913696	-4100	8.64742e-11	18178000.0
1.9997984170913696	-4000	8.64873e-11	17910700.0
1.9997984170913696	-3900	8.65157e-11	18517800.0
1.9997984170913696	-3800	8.66286e-11	18154400.0
1.9997984170913696	-3700	8.64139e-11	18194900.0
1.9997984170913696	-3600	8.64518e-11	18180200.0
1.9997984170913696	-3500	8.66693e-11	18200100.0
1.9997984170913696	-3400	8.62422e-11	18307200.0
1.9997984170913696	-3300	8.64031e-11	18148200.0
1.9997984170913696	-3200	8.61894e-11	17599900.0
1.9997984170913696	-3100	8.63845e-11	17856200.0
1.9997984170913696	-3000	8.64655e-11	17748400.0
1.9997984170913696	-2900	8.60047e-11	17578400.0
1.9997984170913696	-2800	8.64552e-11	17618700.0
1.9997984170913696	-2700	8.62806e-11	17618100.0
1.9997984170913696	-2600	8.64019e-11	17483000.0
1.9997984170913696	-2500	8.58696e-11	17388300.0
1.9997984170913696	-2400	8.59532e-11	17165500.0
1.9997984170913696	-2300	8.59831e-11	17082900.0
1.9997984170913696	-2200	8.62548e-11	17169100.0
1.9997984170913696	-2100	8.64262e-11	17618600.0
1.9997984170913696	-2000	8.59526e-11	17720000.0
1.9997984170913696	-1900	8.61667e-11	17800000.0
1.9997984170913696	-1800	8.5736e-11	17076200.0
1.9997984170913696	-1700	8.61319e-11	17020600.0
1.9997984170913696	-1600	8.62159e-11	16727800.0
1.9997984170913696	-1500	8.58809e-11	17257200.0
1.9997984170913696	-1400	8.59829e-11	17229700.0
1.9997984170913696	-1300	8.58544e-11	16411200.0
1.9997984170913696	-1200	8.60116e-11	16975900.0
1.9997984170913696	-1100	8.57612e-11	16471800.0
1.9997984170913696	-1000	8.58701e-11	17347300.0
1.9997984170913696	-900	8.60844e-11	16767500.0
1.9997984170913696	-800	8.60761e-11	16760200.0
1.9997984170913696	-700	8.62069e-11	16460700.0
1.9997984170913696	-600	8.60224e-11	16890400.0
1.9997984170913696	-500	8.59223e-11	16181300.0
1.9997984170913696	-400	8.5602e-11	16208300.0
1.9997984170913696	-300	8.61479e-11	17055500.0
1.9997984170913696	-200	8.58658e-11	16724300.0
1.9997984170913696	-100	8.60165e-11	16655100.0
1.9997984170913696	0	8.61814e-11	17075300.0
1.9997984170913696	100	8.57389e-11	16740900.0
1.9997984170913696	200	8.59579e-11	16734700.0
1.9997984170913696	300	8.60392e-11	17121100.0
1.9997984170913696	400	8.59977e-11	17077700.0
1.9997984170913696	500	8.603e-11	17464000.0
1.9997984170913696	600	8.55811e-11	16896900.0
1.9997984170913696	700	8.59512e-11	17197300.0
1.9997984170913696	800	8.57831e-11	16814900.0
1.9997984170913696	900	8.61783e-11	17173800.0
1.9997984170913696	1000	8.62092e-11	17242000.0
1.9997984170913696	1100	8.6025e-11	17303500.0
1.9997984170913696	1200	8.63704e-11	16934800.0
1.9997984170913696	1300	8.62269e-11	17154500.0
1.9997984170913696	1400	8.61057e-11	16780600.0
1.9997984170913696	1500	8.60135e-11	16829100.0
1.9997984170913696	1600	8.62264e-11	17203000.0
1.9997984170913696	1700	8.60822e-11	16857000.0
1.9997984170913696	1800	8.60213e-11	16852600.0
1.9997984170913696	1900	8.59705e-11	17031000.0
1.9997984170913696	2000	8.61906e-11	17589300.0
1.9997984170913696	2100	8.60609e-11	17607800.0
1.9997984170913696	2200	8.60536e-11	17074000.0
1.9997984170913696	2300	8.62726e-11	17311600.0
1.9997984170913696	2400	8.61026e-11	17723200.0
1.9997984170913696	2500	8.61133e-11	17235400.0
1.9997984170913696	2600	8.59545e-11	17282400.0
1.9997984170913696	2700	8.63945e-11	17302700.0
1.9997984170913696	2800	8.66385e-11	17909900.0
1.9997984170913696	2900	8.66443e-11	17619900.0
1.9997984170913696	3000	8.61133e-11	17460600.0
1.9997984170913696	3100	8.58427e-11	17929600.0
1.9997984170913696	3200	8.6447e-11	17904600.0
1.9997984170913696	3300	8.62051e-11	17521000.0
1.9997984170913696	3400	8.61941e-11	17660400.0
1.9997984170913696	3500	8.6354e-11	17691100.0
1.9997984170913696	3600	8.63148e-11	18275100.0
1.9997984170913696	3700	8.67682e-11	18176500.0
1.9997984170913696	3800	8.66995e-11	18023600.0
1.9997984170913696	3900	8.65127e-11	18495900.0
1.9997984170913696	4000	8.68387e-11	18858000.0
1.9997984170913696	4100	8.66289e-11	18231800.0
1.9997984170913696	4200	8.61306e-11	18716000.0
1.9997984170913696	4300	8.71534e-11	18088200.0
1.9997984170913696	4400	8.68494e-11	19286200.0
1.9997984170913696	4500	8.69686e-11	19027200.0
1.9997984170913696	4600	8.6688e-11	18887900.0
1.9997984170913696	4700	8.67718e-11	18765000.0
1.9997984170913696	4800	8.69618e-11	18971800.0
1.9997984170913696	4900	8.67624e-11	19215600.0
1.9997984170913696	5000	8.69599e-11	19799200.0
1.9997984170913696	5000	8.70881e-11	19456600.0
