Temperature (K)	Field (Oe)	Capacitance (F)	Resistance (Ohm)
49.99555206298828	4400	2.96114e-09	14662400.0
49.99555206298828	4300	2.95265e-09	14658400.0
49.99555206298828	4200	2.93921e-09	14691800.0
49.99555206298828	4100	2.93352e-09	14727600.0
49.99555206298828	4000	2.93639e-09	14744200.0
49.99555206298828	3900	2.92581e-09	14767400.0
49.99555206298828	3800	2.91817e-09	14779300.0
49.99555206298828	3700	2.89996e-09	14787500.0
49.99555206298828	3600	2.90372e-09	14810600.0
49.99555206298828	3500	2.90592e-09	14788200.0
49.99555206298828	3400	2.89502e-09	14820600.0
49.99555206298828	3300	2.8825e-09	14864700.0
49.99555206298828	3200	2.86897e-09	14890100.0
49.99555206298828	3100	2.85981e-09	14907900.0
49.99555206298828	3000	2.83727e-09	14945600.0
49.99555206298828	2900	2.83793e-09	14960600.0
49.99555206298828	2800	2.82826e-09	14989200.0
49.99555206298828	2700	2.81101e-09	15023800.0
49.99555206298828	2600	2.81211e-09	15044800.0
49.99555206298828	2500	2.79614e-09	15073900.0
49.99555206298828	2400	2.79435e-09	15098400.0
49.99555206298828	2300	2.77846e-09	15126900.0
49.99555206298828	2200	2.77057e-09	15151900.0
49.99555206298828	2100	2.75516e-09	15185500.0
49.99555206298828	2000	2.7593e-09	15189100.0
49.99555206298828	1900	2.74182e-09	15219700.0
49.99555206298828	1800	2.74395e-09	15224200.0
49.99555206298828	1700	2.72598e-09	15237700.0
49.99555206298828	1600	2.719e-09	15282300.0
49.99555206298828	1500	2.71174e-09	15287600.0
49.99555206298828	1400	2.69247e-09	15302300.0
49.99555206298828	1300	2.71776e-09	15279700.0
49.99555206298828	1200	2.69625e-09	15326800.0
49.99555206298828	1100	2.70353e-09	15328900.0
49.99555206298828	1000	2.67608e-09	15352200.0
49.99555206298828	900	2.68128e-09	15354200.0
49.99555206298828	800	2.67738e-09	15349700.0
49.99555206298828	700	2.68122e-09	15374500.0
49.99555206298828	600	2.67628e-09	15375500.0
49.99555206298828	500	2.6786e-09	15380200.0
49.99555206298828	400	2.67032e-09	15400300.0
49.99555206298828	300	2.66831e-09	15414500.0
49.99555206298828	200	2.68581e-09	15350000.0
49.99555206298828	100	2.65269e-09	15421600.0
49.99555206298828	0	2.6563e-09	15410500.0
49.99555206298828	-100	2.65637e-09	15429800.0
49.99555206298828	-200	2.65671e-09	15444300.0
49.99555206298828	-300	2.66025e-09	15447100.0
49.99555206298828	-400	2.62044e-09	15530400.0
49.99555206298828	-500	2.62318e-09	15546800.0
49.99555206298828	-600	2.62966e-09	15508100.0
49.99555206298828	-700	2.62014e-09	15520400.0
49.99555206298828	-800	2.62384e-09	15512800.0
49.99555206298828	-900	2.63656e-09	15511000.0
49.99555206298828	-1000	2.64501e-09	15490700.0
49.99555206298828	-1100	2.64635e-09	15453000.0
49.99555206298828	-1200	2.65406e-09	15430100.0
49.99555206298828	-1300	2.66186e-09	15434600.0
49.99555206298828	-1400	2.65586e-09	15448900.0
49.99555206298828	-1500	2.66019e-09	15393600.0
49.99555206298828	-1600	2.66678e-09	15380400.0
49.99555206298828	-1700	2.68901e-09	15352500.0
49.99555206298828	-1800	2.68801e-09	15362200.0
49.99555206298828	-1900	2.6955e-09	15334300.0
49.99555206298828	-2000	2.74234e-09	15186100.0
49.99555206298828	-2100	2.74725e-09	15180000.0
49.99555206298828	-2200	2.75373e-09	15188200.0
49.99555206298828	-2300	2.75059e-09	15153500.0
49.99555206298828	-2400	2.75764e-09	15148700.0
49.99555206298828	-2500	2.76762e-09	15130400.0
49.99555206298828	-2600	2.78093e-09	15101800.0
49.99555206298828	-2700	2.79141e-09	15085300.0
49.99555206298828	-2800	2.79343e-09	15071700.0
49.99555206298828	-2900	2.79614e-09	15049100.0
49.99555206298828	-3000	2.83244e-09	14960700.0
49.99555206298828	-3100	2.83371e-09	14948400.0
49.99555206298828	-3200	2.84354e-09	14950400.0
49.99555206298828	-3300	2.8642e-09	14906900.0
49.99555206298828	-3400	2.86869e-09	14886500.0
49.99555206298828	-3500	2.8705e-09	14867800.0
49.99555206298828	-3600	2.87655e-09	14840700.0
49.99555206298828	-3700	2.89435e-09	14810100.0
49.99555206298828	-3800	2.90741e-09	14796900.0
49.99555206298828	-3900	2.93449e-09	14744200.0
49.99555206298828	-4000	2.9509e-09	14693400.0
49.99555206298828	-4100	2.95744e-09	14665500.0
49.99555206298828	-4200	2.95761e-09	14667000.0
49.99555206298828	-4300	2.9688e-09	14658100.0
49.99555206298828	-4400	2.96931e-09	14647300.0
49.99555206298828	-4500	2.99579e-09	14600100.0
49.99555206298828	-4600	3.00488e-09	14547000.0
49.99555206298828	-4700	3.00072e-09	14553700.0
49.99555206298828	-4800	3.00225e-09	14521900.0
49.99555206298828	-4900	3.01607e-09	14547100.0
49.99555206298828	-5000	3.02409e-09	14519700.0
